 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71, C12A, C15B, C19B, C21B, C23A, C25B, C27A, C28A, C2A, C30B, C32B, C33A, C34B, C35B, C36A, C39A, C40B, C42A, C43A, C44B, C46B, C47A, C48A, C49A, C50B, C53A, C54A, C56B, C57A, C5A, C60A, C62B, C64B, C65A, C67B, C68A, C70A, C71B, C8A
521.4301_34.66,32782,23456,29765,31318,35067,37292,31464,32738,26719,39672,31953,30100,59321,43664,35714,31332,47556,26599,28577,27593,47257,20547,32162,33891,59792,35651,36232,45507,42206,31438,29130,35021,41455,34110,32645,25797,36455,31811,90304,79328,39254,52192,35316,24105,40748,26335,61161,29318,20534,30126,39123,30056,39964,28186,35301,39682,31949,37633,19271,36138,32788,34815,20420,27453,36708,21389,35275,20554,27283,30569,59686,98767,29165,43727,34140,48869,64699,33451
521.5902_34.28,80226,79227,98750,142054,136688,132996,108915,150042,102784,112896,114609,85417,208346,126275,128132,110802,140880,98166,118350,119458,133954,87237,141012,103783,146101,89458,148771,142041,140609,115369,98005,126093,113931,104127,129880,74487,163473,119275,165864,178710,141229,120601,134516,92531,120157,120234,100767,136264,79602,99764,113272,99995,131977,113127,71547,139719,124404,106029,92139,115003,153363,118879,105889,143011,129910,92415,118292,85033,105734,93312,241511,99750,91597,87545,160750,135371,86795,106131
523.3637_22.6,592986,981454,1508791,926997,1056977,852114,1031788,810874,1110292,751748,811602,1186204,1239882,671836,1232385,627552,1033207,614969,676899,214505,857019,1081153,959956,603658,682819,865705,614770,1348837,527561,833573,995304,989030,1073240,177597,901815,1143262,926761,1078361,997952,1042059,767111,1386156,890793,504489,733988,1311384,875764,855043,143700,854412,548281,467287,1286047,1136050,563413,593155,794683,367597,609094,684685,741503,815128,284188,506319,748365,176508,843418,744133,895482,978237,981123,1240428,1146308,1067525,561715,1561219,1132388,858381
523.3645_22.6,773614,1303054,1960123,1217077,1344244,1117699,1347994,1043885,1447020,982055,1069256,1562510,1630259,872013,1612921,777326,1364283,799974,859818,272902,1098280,1453916,1269995,797433,893730,1129948,784046,1770070,650901,1059586,1299425,1283131,1395564,223357,1171878,1512068,1188573,1404255,1312120,1373603,1020363,1826446,1181502,633874,949943,1719198,1138070,1111842,179788,1111079,706277,597742,1701837,1480080,721748,755107,1037616,461694,807250,875263,985477,1071741,364834,620933,942378,226003,1097266,967188,1155777,1267370,1267532,1629752,1503644,1391124,726452,2057484,1437168,1133162
523.3646_23.42,6012280,9883507,14153663,9136552,10302972,7856553,10227922,8011016,10515848,7116428,8069324,11309506,12370280,6434556,11404969,5912894,9718661,5795625,6382523,1807892,8034460,10131824,9231321,5834517,6721908,8435397,5894510,12688625,5237398,8007766,9462106,9718582,10622240,1602361,8449533,10988283,8838568,10389138,9564060,9798885,7340310,13544796,8600717,4770464,7025990,12944666,8504418,7734837,1250325,7927865,5395885,4574990,12545945,10650648,5520406,5687094,7748915,3208621,5734257,6650167,7133460,7328821,2683541,4780752,7104413,1571135,8275634,7460504,8573693,9484718,9224817,11865366,11248228,10313103,5192938,14862192,10391805,8636979
524.2754_0.69,5480,10798,10904,11499,9440,6718,14090,10368,11213,6415,11142,4777,5780,6864,5419,5955,5493,11088,6316,1628,39098,13903,6767,9823,4816,10851,5818,43642,6776,7390,6717,5868,14717,2424,12533,16932,30947,14224,6713,5817,8017,6227,6167,6833,6328,6756,5280,7577,2369,4525,5123,6178,6754,6798,4760,5815,6850,6673,14650,5906,6025,13687,2184,10441,18642,2052,41196,7255,5789,6537,12678,7727,7934,5906,13113,26496,5433,12377
525.2859_17.04,24468,48768,40632,35188,35215,33437,68940,34325,34167,29540,37460,38155,41510,31710,23724,31209,43803,37666,34591,15806,27750,32993,26044,23364,29237,23258,30077,33951,19139,32184,23266,31353,41649,15371,29169,34822,40690,23333,21672,26800,22505,49612,31211,30158,39159,46601,23691,22172,8527,27650,25975,18037,43508,43218,27640,40309,28284,21026,21042,32892,32119,38985,12064,21242,23766,5465,28893,44447,22914,32114,35998,31092,48978,36078,39203,22591,24341,32149
525.2862_17.54,185980,380952,299330,227385,266681,228582,582256,238774,211568,219157,304238,276010,280499,210919,154093,236583,270497,255211,237249,109342,169943,222589,184814,151159,226905,154032,195714,244775,153529,217779,188458,194752,324971,99711,195160,282363,301911,171094,181423,183888,152217,333466,222281,191586,260843,281776,172512,155465,43469,201432,177177,119368,293510,277590,221965,307583,185329,130788,144283,229970,221265,260255,93376,165857,165755,37988,210191,274994,150447,229855,258430,204884,382096,261424,300104,165357,181208,261461
525.4233_25.41,158753,159730,162861,163341,150952,162388,168471,166405,165316,171942,158526,159814,158214,157354,170203,168857,160964,157665,155577,152879,144005,167769,150167,177875,159515,173078,141933,167261,155062,158163,163451,166703,173509,169586,167349,154724,156291,159138,166683,163180,154767,170943,159724,169153,153027,158212,165369,166698,169009,151991,167823,166891,167438,146003,157507,158657,161049,161537,167902,151020,150908,175509,168424,151292,152200,176529,162287,169429,153177,179451,155193,186658,159185,162229,146550,141186,171149,156845
525.4241_26.21,23034,33327,23972,25328,19851,24731,30082,25527,21030,47864,29268,25135,16790,23199,22018,26443,25138,25045,23750,16638,9426,27688,18848,32062,20302,25102,28951,51114,28887,33577,21524,27338,33963,29413,38697,33790,30285,28228,68932,26710,26691,23176,21757,26508,19625,24144,24946,27787,17821,31267,27890,23504,25474,24828,28861,28890,21444,25983,31633,16991,32636,22140,22540,27832,28866,25083,60284,29827,22755,26179,22642,66210,31131,27664,29257,39903,35836,30256
527.3023_18.49,10471,19944,18183,16798,16614,11135,42638,9696,9943,9460,12318,11531,15960,9005,9547,10611,14878,9439,5920,5007,10015,14871,8282,4788,12800,6648,7371,16729,4564,6899,9397,10027,14718,2307,6565,12759,12242,8453,10824,17577,9419,13984,15224,5979,11978,19538,9744,7238,2413,11561,9866,11797,17684,12791,10511,10497,10745,7763,8425,12904,14965,16134,3388,8985,10478,5468,12508,16149,8145,11510,12656,10655,23822,9648,10284,11891,15895,13247
533.2871_19.21,86945,100573,110580,102971,126756,99855,114462,90625,103296,89455,106264,100346,161530,92296,102135,87810,104174,90122,94960,59957,155760,97686,114501,86368,132053,91988,108058,107607,85745,91873,109393,108522,107745,43669,104163,103525,116651,103984,105050,139369,105495,116421,125908,76319,117690,138564,104383,121946,28742,96675,84031,83093,107740,136163,84687,117455,95588,69387,88120,126996,113286,97086,64578,91754,101284,32088,99427,97115,100273,104119,149183,110207,107650,105732,110979,120715,106610,105017
533.2894_18.42,11654,21156,22327,16553,21113,13809,28194,9418,15577,12548,20113,21536,16542,8742,17576,11735,17015,11680,10510,10824,13451,18925,16044,7423,19063,11077,12237,20970,9216,10579,21143,19406,19738,11224,17190,20849,16048,19521,20695,14452,11628,24111,23180,6718,12544,14738,17909,13093,5283,14153,6966,8016,21743,18490,12133,13469,10778,4088,10463,12334,15647,12492,2352,11166,16414,4797,16209,15426,17590,21909,17532,21167,22694,16515,11596,29860,24564,16121
537.3793_25.62,17614,29023,41639,19329,25760,20679,24750,38073,28812,21776,28103,41914,37504,16453,32093,16391,33037,16257,20580,3466,29622,32805,37800,20719,18458,22277,17019,44539,12963,21655,27437,26041,25147,3979,29140,33732,26635,25704,23528,27215,26030,57659,30824,16018,15721,57167,23171,24459,5001,19885,14968,18542,36154,31667,14274,16211,23798,11856,15027,17930,16797,15860,4853,11405,14584,3832,28272,21506,24661,29991,22417,43669,34370,32896,11191,41428,30720,28992
538.4231_30.45,286212,171012,217311,192728,138987,131714,166557,233545,144965,194155,183723,155391,629737,272610,168077,91564,150581,152868,145751,34943,194278,104006,141816,183978,123839,278732,120930,145872,140208,180373,118558,283538,368271,67865,181433,167945,92669,173587,228717,109701,176342,353579,127508,111816,123566,388500,152092,163003,18517,105438,153788,162917,253755,145823,247680,121921,202852,156650,87181,169231,62314,90040,28236,212091,222876,34137,207049,74159,189285,191332,116455,112652,184367,184391,80387,266776,92059,485132
539.4379_27.84,94954,110413,105822,108024,104986,116259,112751,111574,109627,100991,121386,113851,99257,110321,110104,105799,94066,101032,107328,101668,81498,101340,91858,109401,110579,104456,94639,107528,108596,106136,99609,114223,107658,107434,115309,106877,106774,113214,114033,113534,116940,109838,92927,101505,88576,106461,98415,101491,101146,101573,113878,109583,111388,108050,110938,109662,109707,94243,110578,108032,107637,111917,114755,105268,111275,105659,108715,107230,107112,108884,106486,107240,107621,104266,95945,94263,110978,110345
539.438_27.84,106782,107382,102132,104853,101892,112726,109706,107458,106721,111420,117945,111153,114565,106918,106984,102801,106874,97891,104342,99165,106544,112088,91173,107295,106552,100541,106348,103746,104748,103268,110323,111156,103784,105093,111308,103778,104212,109826,109890,111478,114291,107581,90934,98853,102802,104581,97182,99403,98584,99601,110683,107818,110021,105266,108423,107720,108299,107406,108058,105153,106212,108820,111768,103000,108988,103989,107160,105096,104894,106705,104765,105691,104605,102441,94456,91612,108911,107790
539.4383_28.61,37340,38564,39314,39773,46391,45353,38932,63039,43261,44371,49607,41624,39133,48308,39326,38477,37616,47398,41159,30121,25411,35886,35858,37218,36329,39384,41118,38276,44203,45672,42576,39702,42982,38820,45109,33817,38001,51322,53010,41056,46327,36081,46180,36419,40757,39016,46855,42657,39517,43230,51206,47641,53268,41217,47464,41669,44304,49409,40701,42594,41032,39427,38944,49679,40331,37857,44362,51517,41705,50709,38760,47049,36850,47356,39858,48938,44607,48221
539.4809_31.02,31718,35239,24103,35498,74493,33563,44091,51141,57952,43174,72043,37011,56560,47232,35332,30063,49080,53047,46156,19102,49142,50785,59748,33794,48063,35809,43116,57130,13762,34863,34707,87294,58953,4276,27475,16173,43709,40253,37582,34375,50885,44276,38584,33077,52768,79175,46039,38671,5104,32590,40557,24496,53361,36757,21985,68726,22678,26758,17835,34061,27756,29010,5123,15707,34232,3688,58373,62880,27832,49218,43031,50879,21565,23428,32820,55532,28469,41514
541.3166_15.84,210166,396620,82969,192387,135810,133499,568413,1596396,207600,203412,432162,220790,634479,303654,171842,112384,133973,218962,454513,109185,105117,178702,211248,112233,362915,36440,479191,355947,103045,105383,246461,197299,218547,54433,121093,141789,157603,306331,79323,134174,289412,780215,768464,135674,370315,600767,60036,142270,60435,440052,168314,43070,213843,225450,124273,426271,167619,88108,119949,162076,308948,221266,31357,178669,161589,18853,98043,218732,114080,142541,228686,131321,314583,126842,374206,80112,343205,389398
541.3168_15.29,35083,72183,15305,34658,22287,27434,103839,274964,39706,37803,78475,43288,105567,57556,32382,22557,24209,44213,80341,16579,14927,32347,35092,19922,60751,6283,89306,59029,17017,18795,42489,34702,36957,10685,25490,24298,27667,50620,12543,22355,50303,131963,134009,29961,65095,109749,10346,25409,11231,82275,33071,7268,38662,41924,22131,70901,31822,16597,23187,29310,58965,43242,4909,32727,30095,14398,18590,40874,20091,22338,38378,22480,52881,24779,62693,13815,62659,69966
543.3323_17.18,226364,274644,403461,411072,429955,234245,471329,409341,250344,165419,420525,288808,380503,267748,240781,275853,400677,226826,232194,137551,388906,320976,254584,207979,392697,239005,390425,425614,237406,206753,304867,417981,415165,94188,185588,334648,273948,355924,251707,364361,356906,407490,301426,315745,389846,366128,287925,274886,75272,241693,186614,212801,375839,377929,147278,309972,329056,137061,235849,417688,254557,380046,95395,283219,213785,61144,334687,240719,325480,481343,337532,384774,368075,326036,301864,405186,487866,240037
543.3325_17.74,1283597,1303487,1958698,2145914,2414782,1113786,2394734,2152833,1244574,841967,2339227,1415548,2114950,1330444,1272458,1416967,2058328,1058687,1215970,722029,2213242,1692562,1450772,1119963,2235501,1314987,2078201,2588586,1393852,1067613,1795377,2235290,2489471,448504,865161,1880129,1600829,2200426,1388592,1928915,1982391,2335788,1509086,1413553,2148054,1911753,1505836,1420655,332292,1179410,824112,1081385,1860447,2035343,698554,1501695,1779042,654924,1221684,2317646,1205155,1989048,499997,1596339,1078916,311554,1713964,1174936,1864262,2887846,1744812,2121062,1989489,1876928,1514009,2494226,2763064,1280691
545.3478_18.51,87362,110477,179804,178091,196281,114626,125820,67587,72782,78450,128801,87743,106730,91536,64832,114804,209085,114598,55514,39552,132218,90042,98975,73861,105031,94794,124826,125781,123877,111130,89840,202068,138672,44588,89847,94752,59150,70934,65470,191474,88320,81395,127406,61891,119624,95896,116540,92418,26676,72340,58359,67555,217873,129845,74457,129922,95570,37539,53059,150008,109951,128264,22276,90721,93820,16889,74735,154175,88551,94815,191196,115909,107350,78040,101053,142218,86193,52476
545.3479_19.12,389611,433249,578053,662917,781241,430510,556580,296960,274215,295803,500112,316758,498497,400726,286819,468778,765839,387848,207239,187724,713389,380144,380574,306250,503607,335041,458835,543547,565172,399547,399014,783601,556961,162920,293854,393239,293753,335979,278768,797114,471716,382630,522795,224922,544955,441887,427988,437274,91317,289562,208278,238192,913017,572407,278678,579018,417213,136915,212006,616598,393734,578607,97820,365604,344988,67463,254927,560275,332056,421863,673997,501312,484604,299271,351621,583596,369311,246017
545.348_19.11,549479,603394,798972,921420,1085358,598027,771266,418342,381355,413970,696651,440406,698133,560802,401744,651806,1061579,541598,291569,266440,1009288,529287,533223,429674,681846,475281,644962,754599,795180,553197,554411,1072292,773656,228808,412352,546885,415137,470664,390328,1124094,661243,550625,746243,316686,765811,643004,598478,613034,129187,408315,291998,335859,1268037,807721,388019,807361,581766,194024,297904,872189,557615,810436,135610,508911,482474,94996,353702,778403,462614,589897,946080,696213,674370,421237,495331,804473,515617,340544
545.3897_22.26,230601,52108,53458,52916,48842,54868,59587,51365,51491,59174,54706,56919,51738,52730,53884,51161,55268,177934,260362,97246,126773,54417,50426,59155,56454,733245,280503,53607,749397,1152713,978203,266022,54424,215114,806481,52244,51966,56416,84621,52047,50260,56301,49567,165975,48251,163570,58767,131193,52708,50024,59268,147619,52755,48612,53463,201377,180862,79261,52656,46844,301748,52826,53201,678326,53387,303977,56370,197661,76343,174114,52997,70748,761079,55248,49537,51193,59196,49971
545.7903_17.67,58919,51635,52343,21845,51097,24392,56831,35269,39660,37886,51133,39632,61027,25400,45743,22357,31557,23569,55573,5038,68473,68083,73987,45431,31715,56789,36428,68920,22530,55808,38701,42818,48588,2961,22103,46539,67560,57666,72134,43864,43965,76329,28595,18625,31093,90610,35653,37860,3039,34783,25635,28731,53453,62382,35518,33255,62547,19860,42437,31540,25901,19655,7876,44670,50030,5786,30917,47793,33777,70464,35951,71450,122583,39695,18447,113680,36291,50363
547.3627_21.24,51072,63043,60561,52289,99924,50097,64297,64625,63074,33166,56083,41696,75059,54339,54097,46074,79777,42462,50254,30378,65881,48462,79968,55052,50731,62111,41631,123323,55047,58325,62313,74824,80769,22189,47650,64983,87755,51923,60744,69919,75239,92569,70247,28276,66269,126564,48658,66771,8448,44273,29452,34949,100457,90771,43824,71875,79142,33016,37098,46882,46152,45347,20507,51221,63649,8517,48512,75831,46066,66795,73260,95805,91075,62110,43643,96615,42820,67757
549.2541_19.2,25414,32820,39135,26700,30298,26960,41041,19854,30946,27669,38177,38065,32605,20427,36923,40465,25897,25136,25492,12166,23115,39223,23094,18752,24115,21657,26378,30203,17463,33077,41864,30500,27921,9490,34797,35399,23087,33836,35052,28312,23250,29864,28638,20960,33521,33202,32448,34329,7032,28390,24949,19489,28743,39266,24819,24673,27330,14699,28389,31718,23839,24240,20452,26336,27774,7883,30589,29557,30307,31335,42458,29895,35410,30283,22515,47906,40168,29027
549.3797_24.06,41962,45544,64209,44725,61843,29739,64074,55955,56960,27929,59534,84462,71992,33387,73161,43573,65997,37028,47884,13361,49735,55575,59716,39187,48774,51790,39789,108134,40622,44978,86741,57447,46112,9785,66649,55315,69154,55688,51543,49827,60896,110367,61060,24496,42114,117390,33980,48514,9653,61477,25008,28173,77976,71901,35794,59201,46954,18442,30690,56581,37060,36601,17376,23911,36866,7343,57148,32851,57860,43645,55709,72491,55650,65532,33607,75534,50658,72416
555.4343_22.85,58414,60063,58295,58655,54768,61612,59501,58155,58468,60180,60829,59115,59415,58173,60838,58517,57934,55163,58594,56362,57127,60408,58516,58921,56880,57278,61285,58323,56649,58695,61829,61246,58040,61395,63618,58075,56581,62142,61231,58669,60530,58693,60437,55182,55004,55036,60921,54035,53336,57837,61549,57787,62515,55844,60937,57418,58160,59880,61900,55588,61267,59963,60021,59921,58155,57444,59932,58931,60284,60244,59416,58909,62730,58826,60413,59668,62728,58721
557.2874_17.68,82433,84619,86615,53637,97029,54105,92178,77537,71251,64794,86567,69057,125559,52724,74666,40918,69898,53700,84509,15594,150125,96185,112178,77725,80409,90472,78272,97559,57132,76555,71458,81662,84782,9342,46472,79300,105333,88939,95428,100457,90865,107646,70216,45237,77450,133105,67879,78290,6825,64779,52944,56488,84572,110546,63254,75201,92088,41482,72227,81526,61166,51422,17313,77082,81468,10237,63046,78708,68804,97962,83375,100741,122247,76302,52860,120455,77342,85029
