 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71,C12A,C15B,C19B,C21B,C23A,C25B,C27A,C28A,C2A,C30B,C32B,C33A,C34B,C35B,C36A,C39A,C40B,C42A,C43A,C44B,C46B,C47A,C48A,C49A,C50B,C53A,C54A,C56B,C57A,C5A,C60A,C62B,C64B,C65A,C67B,C68A,C70A,C71B,C8A
135.0374_16.76,288685.1,621877.52,86529.58,68985.29,54653.33,89696.87,111655.2,101744.14,262749.04,95317.89,227397.89,121101.32,116555.59,112606.03,89185.96,96521.37,67946.91,173686.81,190382.73,87434.37,162525.77,150574.65,102720.87,120516.66,178243.36,220465.51,90096.75,115442.7,110143.33,130802.42,103692.26,112992.2,73504.73,71156.44,88063.75,112329.43,128342.29,71701.61,113958.02,60151.11,105928.55,92978.93,117377.84,126572.5,97857.85,383693.89,143996.29,64312.27,60105.71,107933.29,185495.8,82177.63,88691.6,119705.25,149403.55,122152.03,220840.83,126125.25,106534.15,217961.13,153477.23,56051.73,81409.63,338848.26,425366.49,115833.95,93522.84,69674.81,175558.59,314481.07,78428.74,95984.96,85240.3,106118.15,158458.7,225168.24,62768.53,74027.71
233.9894_9.19,95906.8,113029.46,133918.17,126804.35,111031.76,113462.36,74055,92523.68,90249.41,100781.36,109868.67,99792.67,119425.21,90588.37,88187.89,124936.14,95697.54,110197.07,99746.56,113353.41,85242.15,118319.01,89648.36,136135.22,96783.38,119398.41,78609.55,91015.03,87751.8,104303.29,119248.08,96083.97,67311.42,107667.57,117899.76,76571.46,79090.85,77824.41,118645.31,84002.9,90816.88,126006.63,103117.5,104457.32,120277.7,100572.21,129550.5,124534.19,115888.14,103475.54,109439.63,67226.13,126220.88,132657.82,68031.61,100434.25,88225.92,131144.72,107066.36,105194.84,113548.8,90570.05,134494.15,92784.08,106874.18,100529.52,94650.77,83868.15,104883.84,105714.75,113822.71,98222.13,79871.87,72337.32,94745.94,92302.3,108898.19,76091.65
191.9785_9.48,42533.52,87468.41,77640.62,78085.42,66022.93,95975.84,56461.22,60451.63,58454.26,65760.78,35282.21,84796.18,84477.49,67668.93,53992.31,80916.22,58348.66,105189.15,75058.44,64510.26,75804.43,81494.09,59664.43,91530.35,52736.33,70925.43,52198.55,68408.64,119386.89,143568.35,64764.06,107279.52,50870.01,70781.4,61389.42,50766.23,62727.47,58664.87,97272.21,74161.94,81630.09,77453.15,90983.93,61680,88081.91,68857.92,112927.93,72505.33,55738.52,74904.47,76045.61,73273.08,100067.3,74460.88,52553.81,56755.21,65059.3,121456.41,59309.6,101018.04,82187.83,61734.88,77889.1,69934.77,91990.94,50283.71,79493.36,51130,62008.97,102143.17,116968.21,2976.42,71000.67,30879.01,61301.15,107860.9,45582.16,75317.92
485.8606_8.73,44351.04,67639.36,82211.84,51235.2,49700.18,57595.62,43041.55,52650.77,43998.32,46363.89,42516.5,44057.8,51155.61,47351.52,40657.98,55507.27,43176.1,57400.79,40254.95,63130.81,42655.32,50910.58,46024.24,83719.91,38602.67,58354.64,39604.65,57825.26,50146.68,49335.47,50055.35,42203.67,38411.47,64182.13,45994.7,41627.75,39438.88,38330.09,53466.49,44166.47,44470.95,48791.89,46008.79,54742.75,62592.85,38545.74,54309.39,59457.89,57981.86,48475.34,58944.77,32812.31,57315.5,83236.34,40845.98,44728.23,41700.06,58116.21,54224.15,44620.74,60926.66,41290.66,65006.21,57197.8,48805.97,43001.17,44762.82,40826.37,55313.35,55862.71,62359.4,42399.25,40843.02,40678.54,45215.22,37358.09,41692.22,36769.48
629.9981_31.24,158965.93,172806.92,219962.29,140957.47,203099.9,140889.74,152554.3,139140.7,171272.85,203688.26,160879.51,135925.8,283463.47,154727.98,163071.14,163360.17,164739.85,241894.88,158006.4,153969.77,175886.78,145743.99,144012.01,165002.27,161918.4,185853.08,148999.6,186996.28,147674.49,153067.41,179541.57,163065.87,169179.69,156538.35,138897.48,160391,132216.27,156056.01,200847.98,140549.37,221552.74,174454.7,168456.98,231675.25,164775.04,167744.01,245845.76,156104.39,147121.15,146840.71,165625.14,135892.54,156360.29,159648.41,140725.05,156825.07,164387.32,269590.07,199964.91,143533.13,157784.74,138405.8,153120.14,191201.22,165455.8,156842.24,134891.3,160718.94,157163.68,215803.44,227711,156835.32,173463.4,177972.27,136249.09,151723.4,150411.7,147050.29
345.9764_9.19,32079.44,37876.19,47174.41,47179,37241.27,43007.07,23912.89,31251.27,30726.74,32306.36,35859.44,34279.11,42513.97,29468.69,30948.76,41587.56,34337.83,38992.81,34834.58,40055.74,28931.6,42411.41,31500.41,47340.41,31914.95,39372.67,24994.56,28599.91,32254.67,38111.27,40844.36,33686.75,22232.89,39398.46,40807.29,25553.65,26641.88,24879.43,40903.83,27064.37,30715.83,45905.97,36661.3,37033.32,42187.21,32318.41,46154.08,40702.15,39350.39,36284.72,36958.71,20865.38,46344.98,47417.82,22353.29,34499.34,28895.56,46301.93,36535.68,39687.87,37572.38,29427.59,46076.23,31867.9,39297.87,32502.33,32600.16,28053.9,35063.9,36541.73,39055.71,37153.07,26185.82,26491.86,32742.94,32462.4,36644.66,23870.98
760.8215_8.73,22583.09,31652.73,32536.14,22840.8,23045.62,27029.47,20215.61,26466.31,17634.24,24013.05,18095.14,21816.98,23421.97,25538.86,16048.89,20723.95,18281.72,24472.48,22270,28064.43,16564.84,23029.89,21115.89,32873.13,16086.54,25981.71,18256.33,24317.93,23827.22,24049.17,24075.85,18851.51,18585.15,28299.65,21714.49,17313.51,22274.32,15781.18,24106.53,21185.42,21511.62,19586.71,21201.43,23389.37,26155.29,19879.13,22966.24,26018.79,26894.11,24090.18,24629.6,16432.96,25922.59,34450.78,19343.9,20303.67,18401.5,25233.68,26327.42,22326.65,28732.15,22248.73,29385.78,23258.6,21522.55,21313.45,20904.66,17927.64,22604.1,26778.95,25449.06,20898.09,20736.72,20737.62,25178.33,18801.38,20101.79,17953.51
246.0074_9.19,187312.07,186726.23,233676.93,219281.66,182706.64,214523.5,155156.56,186546.07,170252.07,184709.61,184993.98,187162.25,203221.26,179621.54,176191.22,196023.64,190353.64,194151.93,186772.05,198588.24,165605.01,227475.08,180848.17,231858.55,178957.84,195304.53,156555.66,168872.66,172740.64,196268.27,195829.6,174087.27,134431.56,189110.42,197544.45,143098.07,167987.45,146859.01,200857.41,151814.44,157589.92,255832.92,199943.4,168989.18,208567.15,175730.14,219325.95,208326.42,207075.71,192284.15,180585.37,136946.5,240620.75,228899.72,136883.43,194748.86,163703.77,221257.92,176430.67,188853.6,188192.41,176752.5,233103.24,161917.01,199493.73,187041.13,182843.83,158698.8,178576.53,180554.7,202991.8,189870.39,160994.14,145857.09,190340.18,185355.26,199319.9,149088.5
132.0906_10.7,4009097.57,4467016.77,4987754.42,4592163.71,3430902.68,5115389.92,3417159.89,3645397.49,4207493.5,4065523.97,3391144.72,5601682.99,5354259.28,4140807.89,4092899.53,4484032.56,2661405.45,3041512.82,3308958.38,3935041.31,2683264.72,3968505.93,4834136.66,3992152.21,4968564.1,5692700.16,2543040.68,5722985.09,3410735.93,4789673.78,6204677.56,5509437.87,1995523.67,3501179.34,4426096.72,5246541.61,5885334.63,3856023.13,7516702.64,5539633.97,4146917.84,4533295.1,6265094.11,3190745.01,3752439.84,2951564.26,6878288.35,4434877.28,3064245.96,5881799.44,4154187.9,1982190.78,4347648.67,3863589.73,3928156.91,2787337.09,2575670.01,4454600.34,4494372.89,4072315.64,2924538.04,5379473.76,3898577.09,4183759.64,6015462.27,4828356.93,4104955.51,4175227.43,5447149.39,3417194.34,5949018.38,4776905.88,4094030.64,4197294.43,1566090.55,5018790.9,5766679.43,3713209.32
254.103_29.07,1908624.28,2030149.33,2054523.93,1864852.68,1840334.68,2204179.53,1642084.63,1977832.98,1720380.1,1810706.3,1554421.68,1761680.34,1828234.8,2700911.58,1638898.64,1984134.17,1910968.49,2163370.46,1732058.08,2013956.75,1718186.12,1838624.21,1926529.93,1807068.55,1588402.69,1928909.8,1762754.23,1652089,1908159.95,2020550.36,1788366.84,1958682.82,1781971.3,1953147.64,1838814.24,1774235.33,1820404.11,1730712.43,1890602.16,1702406.62,2194373.7,1920794.97,1861708.56,1929683.5,1749573.35,1646490.26,1989257.28,1855849.47,1919618.4,2038121.86,1823492.61,1732542.01,1922712.66,2069235.6,1768455.44,2105997.65,1723620.21,1991642.69,1804011.09,1914249.03,1896325.72,1892514.37,1593508,1873523.66,1990585.8,1733110.13,1687872.58,2324620.33,1709591.13,1912000.69,1907101.34,1895654.71,1910857.64,2037027.21,2064463.6,1847261.32,1637362.63,1753963.79
582.1719_29.23,254808.44,246457.95,234521.38,224079.66,240033.96,238260.09,201982.9,244683.98,224657,201685,203330.09,197306.43,225368.65,310729.14,226443.36,240468.28,252685.42,229523.08,217813.02,207581.36,229181.15,232556,257088.95,199647.76,211399.07,240317.08,228173.54,212270.99,230713.12,244254.29,216742.22,235432.01,231424.33,236435.06,220931.16,225436.82,231750.93,246827.41,228986.77,225459.61,248550.96,250090.52,206421.41,260424.2,198009.37,219659.43,229646.59,200807.44,267101.58,202849.82,234560.34,193398.32,239132.21,245547.56,235975.35,264097.76,243214.88,218774.43,275904.77,217249.88,245423.79,207453.01,205687.48,212846.48,234143.79,217808.12,213900.72,274923.8,230538.79,252812.76,221935.3,248372.45,223811.22,257976.34,231793.71,227150.15,228329.6,205345.3
101.1213_11.57,45447.17,76211.91,65030.99,52070.09,39757.01,96850.46,36476.69,62301.35,56811.07,73267.1,55220.29,44044.74,51972.61,45074.45,42772.03,76849.1,46245.56,48220.24,69232.52,54948.65,68497.12,77716.44,41643.25,54655.52,60513.77,78839.22,47127.54,69711.29,60203.75,62536.56,85166.65,60155.21,45924.04,45325.95,56059.25,81141.37,30791.35,51754.42,73212.94,32129.98,67869.47,105573.23,49358.96,85618.83,41079.63,46266.83,67274.67,62245.99,35682.61,53136.07,42930.94,33400.93,56031.88,77035.7,43100.06,57585,31966.98,97803.75,71112.72,79532.87,63057.71,70201.41,39762.53,40919.58,57385.72,81651.88,35860.02,75343.12,45650.37,48479.78,53599.53,105391.81,67467.97,52892.95,60024.37,70005.09,82715.55,31840.49
175.1085_29.12,3631016.12,3953362.22,3541132.02,3512671.34,3722847.04,3710433.97,3187429.21,3431134.63,3261264.93,3341771.38,3103213.57,3347184.35,3330533.8,5677860.02,3103195.45,3573427.64,3516574.84,4458659.32,3431125.85,3785047,3380960.54,3246405.17,3869116.34,3071608.75,3118227.98,3624183.52,3843226.22,3242748.83,3488307.58,3411688.58,3550100.94,3668654.23,3270669.61,3356522.11,3466061.29,3423092.74,3155931.96,3179098.12,3399146.11,3454793.39,4501576.04,3776204.26,3267533.91,3830977.7,3010579.91,3273890.53,3657901.21,2914767.21,3700867.06,3205626.66,3562849.66,3350011.69,3381632.98,3655218.73,3580177.76,3912245.3,3539483.1,3418397.46,3352520.94,3201897.63,3807951.62,3480617.39,2865953.68,3626229.22,3642019.58,3216842.27,3252124.23,5143442.58,3368280,3599904.45,3196104.69,3359106.97,3216642.96,3315102.64,3805990.56,3501908.3,3356651.37,3385084.21
896.797_8.73,25212.58,35053.41,34892.02,26951.39,26358,30366.88,21888.45,29786.14,21728.8,27107.98,19858.74,23467.63,24876.51,28033.51,19264.44,27946.82,22691.61,30212.58,18791.07,30637,22856.43,26744.99,23555.85,34567.04,19070.82,31476.41,25185.74,28838.91,27803.84,24606.04,25767.13,24906.55,19588.55,30032.09,24890.14,19759.78,22449.09,20102.9,29299.46,24995.98,23597.07,26624.5,24695.18,26702.84,29744.01,21476.24,27946.23,31547,28778.5,28217.2,31269.57,19487.54,32121.31,35351.76,22457.88,24145.32,20312.85,29103.41,30950.71,23169.87,30145.64,25232.87,32262.48,30880.07,22857.96,20600.34,24178.89,21512.22,27116.18,29706.36,25591.39,23032.93,23342.1,23509.31,25060.97,19989.92,24383.69,21356.15
203.0667_31.23,531883.66,572413.26,661920.93,576579.86,605734.48,578039.49,545115.7,569782.55,586017.94,582260.35,546964.72,598518.91,642876.58,605817.55,570914.24,537250.44,544218.46,644345.62,598958.84,612105.04,597843.61,520388.65,591489.51,618446.62,613255.09,586871.7,555405.31,557543.85,586187.47,654248.53,599561.09,582642.49,568042.38,562676.23,553953.53,615226.04,526370.22,518648.53,639216.61,545688.36,544837.47,629394.31,524051.82,576448.08,514475.44,589203.36,626881.98,567139.7,555178.32,551771.97,573225.22,613900.44,600363.56,656704.46,587278.7,564736.68,590794.78,639024.61,573190.99,608124.7,558507.95,551636.86,534027.01,577189.85,613202.46,563319.14,525804.55,615782.46,567799.62,615943.02,624769.31,604056.91,584519.14,694071.75,487040.77,606260.73,582251.04,559039.3
242.0207_16.19,101438.8,112545.66,114443.14,102257.73,109951.95,127697.31,80119.95,112323.58,149550.3,107100.91,99422.02,134232.21,111483.46,112036.33,69631.12,108705.31,119191.93,105685.3,83577.58,101828.21,91849.48,76720.5,111530.63,118400.61,126785.11,135034.44,105748.73,84051.3,80586.96,106482.1,137197.33,119192.79,137241.16,109240.79,118510.42,119820.37,109918.06,81871.52,118282.44,117470.74,126232.46,117924.86,122016.22,94917.76,151698.16,94136.43,149665.28,102237.26,88684.37,104853.99,122859.48,79137.77,169594.54,93384.7,74372.42,83509.78,70465.13,138163.69,75358.85,116199.21,74111,119820.71,141806.97,112771.77,115914.6,84439.17,88237.68,127396.77,102554.67,99485.39,152394.29,94561.77,67370.23,125866.1,124625.85,102106.87,106924.01,85238.03
369.0664_16.7,31402.36,45883.3,73510.25,69267.79,39552.86,66935.85,34094.62,43451.5,58999.93,59066.62,40411.7,88150.51,25348.53,48009.78,24249.11,49899.38,73959.96,66171.49,57536.2,68933.61,47081.2,43434,60396.27,49367.3,39909.19,85753.71,44751.02,71793.12,91281.33,93999.64,71979.62,68961.8,56666.43,98908.98,56978.86,97283.99,76839.28,60914.89,123668.42,70701.87,66966.46,66099.54,49947.4,41478.08,39760.43,28002.35,68943.72,46699.84,42740.76,37796.9,89002.94,41483.93,69010.7,86568.92,56839.79,33253.07,42484.96,75689.61,51982.45,57371.5,34606.95,33663.63,121167.43,56908.61,87427.63,86459.66,69017.02,45789.09,75892.31,62006.67,75820.33,75920.02,59293.05,124807.2,40956.04,70904.83,109952.61,45673.5
1464.643_17.72,135979.24,9173.11,523.28,1815.5,4140.01,2909.88,1215.98,45236.64,1244.45,3826.67,6641.18,467.68,17555.32,73028.29,459.7,51141.54,9149.9,143716.24,92922.65,25948.91,76313.63,71801.69,123874.91,26374.64,4640.7,46106.63,438.05,84920.71,5683.14,64746.44,9214.91,121494.07,1252.31,13711.37,295.7,10932.75,45672.1,426,18899.11,48862.03,191545.62,461.31,242.75,27724.44,216,57652.26,9572.26,229.31,3040.82,42369.78,1979.79,49346.32,3482.18,36619.23,18438.22,229852.77,23715.44,1000.35,29069.29,2749.99,123035.34,77983.2,23676.35,1802.61,15147.89,35950.85,95176.48,10962.02,680.38,15359.25,22527.11,14824.13,2724.75,20403.85,15208.2,12036.86,13966.77,5710.09
287.2073_15.37,30284.33,47576.55,55325.3,54437.41,43310.25,32227.34,22692.87,69916.75,40996.74,34466.22,30793.97,81999.36,65523.67,46096.84,31436.74,51639.32,80486.63,65626.88,53882.99,57433.69,33720.48,57866.46,105887.15,122485.28,36958.09,54374.36,31844.86,42052.92,157825.57,35722.95,36431.32,52575.59,46501.69,118221.01,63764.08,35746.09,33781.72,29120.07,107266.52,33860.69,67810.39,46712.1,36127.45,48690.27,55802.6,33968.46,37106.88,55170.86,53894.71,25923.85,39687.82,42036.99,79976.9,29115.35,51617.86,77200.72,89565.52,51851.45,37437.68,48581.16,69755.37,39472.27,93365.86,64249.99,61942.19,40288.11,45733.06,96013.54,95522.48,162362.71,46657.23,43228.8,55032.02,24051.39,31680.28,58117.7,51424.36,37012.54
155.0709_11.36,4698794.94,5618631.93,6573432.84,4651066.59,4930726.95,6169824.17,4264694.25,4388294.5,4675501.37,4250464.93,3869170.64,4331081.63,5633527.75,4589323.97,4583558.04,5097978.14,4674570.11,5883211.73,4486579.87,5976498.6,4288711.47,4346688.69,4484351.85,5459842.39,4990352.99,6026149.19,3848385.28,4439182.09,5227708.19,5299269.94,5263618.56,6074472.14,3385947.03,6329242.42,5238793.99,4139329.66,3238360.56,4126497.76,5839899.36,4933132.58,4496610.02,4696116.25,4982379.13,5720642.46,4871664.51,3807276.15,5514369.9,5087788.18,5068465.02,5857401.49,6454410.29,3990828.33,5847581.97,7218966.94,4019654.33,4640427.46,4527175.42,5668153.48,4849052.08,5191516.11,4845830.2,4193135.21,6786550.16,4858227.5,4369217.82,4873709.67,3836157.83,4150070.76,5338861.52,5506362,6050163.94,4509398.83,3515481.06,3344307.94,2841061.11,4561925.97,4391981.53,4814137.93
133.038_16.71,120556.78,97453.8,112162.7,105418.88,103560.27,165458.99,106670.36,84632.61,124645.8,86974.36,76255.15,111801.16,171659.56,122189.62,104493.61,146909.69,70780.84,120396.48,88951.06,100481.17,173785.45,90753.67,164120.9,302210.57,166718.05,105581.79,124150.85,136673.62,113806.99,100048.23,166874.54,171084.45,106921.38,89074.78,123664.99,140001.17,125247.17,85429.05,121332.88,103406.12,104797.22,96696.34,229627.74,97168.78,117086.37,101832.5,156468.89,124236.93,94977.82,155590.45,77560.61,59294.7,112292.8,174419.36,85816.4,83658.87,74943.37,132021.53,109370.02,357756,72889.95,315443.06,228302.71,86993.96,166248.79,102313.04,108260.74,111274.87,102574.53,81911.07,215708.88,92639.69,90152.99,97229.48,103019.29,129087.12,93978.49,54622.41
282.1575_16.76,23464.7,19596.84,25316.72,13978.06,12436.94,12056.44,8163.1,1686.88,30522.3,5112.01,24446.08,5813.3,22035.33,12596.65,11677.8,19547.19,16217.4,21455.2,23584.24,15779.51,19178.29,26151.45,20795.87,20095.97,1073.72,54338.54,8332.04,5688.39,16864.45,15029.31,18165.34,5009.47,12816.72,14981.48,6996.99,10698.32,8590.33,31418.89,17152.99,21350.11,32391.13,20221.38,12964.8,7106.96,19146.58,16415.6,16708.09,21027.51,17490.4,16156.93,18452.37,12649.82,12817.02,15098.36,14416.73,12775.92,10034.77,22886.9,21980.38,21206.24,4865.6,5603.12,15177.2,11007.37,18695.28,22362.5,20192.62,9955.13,22197.43,10422.12,11761.79,27522.5,14134.75,15497.79,7948.53,26060.72,5764.17,15513.92
684.2525_29.01,141350.25,154851.43,163073.14,141881.31,140882.83,150417.43,122570.53,150883,138112.49,122409.05,119708.58,148551.9,148250.08,226201.6,140293.42,167791.17,143871.91,192514.44,139122.11,179055.27,132853.97,142566.91,168352.11,144820.45,129275.21,172537.82,141489.6,133358.22,149491.39,144263.17,146255.6,153845.68,123204.16,145503.8,138097.84,145677.25,140556.06,154528.86,165277.94,134594.56,187946.35,146865.4,137523.73,154739.04,130883.03,127770.49,170163.69,134012.01,158353.47,140438.97,153623.7,151183.92,149652.74,161867.14,141696.44,157002.37,142826.82,164205.97,159602.4,147501.71,143505.91,142851.9,127643.98,159397.53,137933.98,142926.84,140133.78,212663.68,137501.96,152687.83,131173.58,139273.18,160524.05,138577.04,148112.88,144093.56,119194.32,149264.78
174.0603_28.58,930740.26,769862.33,1175763.71,662446.52,838480.6,751527.06,609881.92,958139.65,833481.49,623332.2,655609.05,852911.34,913102.06,756325.58,934939.93,716668.17,710424.26,702682.7,843846.37,845794.61,1015916.19,715496.72,1162829.2,724033.42,718617.77,825800.53,847254.89,967275.56,582218.39,913604.94,766936.13,667895.35,1060085.85,951411.64,726365.79,596811.06,714619.07,1090780.73,852658.85,1097866.68,781380.11,815448.75,681143.69,917280.53,759613.74,702137.51,1015761.08,749222.35,886010.13,472575.82,804624.97,719051.77,690304.99,951592.46,1027837.23,943623.28,973631.22,709020.76,858239.9,533007.16,766040.05,744041.15,740044.65,995301.37,701278.71,824589.47,835074.61,861135.46,851884.86,792750.33,760259.58,849184.37,862824.44,1026428.13,640400.66,775767.94,943191.1,752332.75
691.1164_29.1,60153.6,71538.55,82563.94,66715.49,69829.38,65796.18,41261.88,73397.51,69651.88,57399.88,40211.42,60554.58,69290.5,46605.66,70479.62,73303.06,55931.05,60353.43,69885.35,61005.19,84030.82,59202.61,71314.58,71203.94,66354.12,65161.44,72651.38,67653.64,59508.52,61508.16,57760.2,58104.85,74844.57,65091.72,79068.17,77974.79,82691.77,60922.36,57500.17,72405.29,61196.09,72812.81,54143.7,70053.43,68999.43,63644.97,74228.95,57129.79,65903.56,63431.76,63628.73,49253.28,63446.44,83887.63,50174.62,59046.01,61237.81,65338.64,74943.84,69388.38,69380.53,80188.38,96998.41,62767.96,52048.53,57717.35,84875.46,51905.5,68795.31,58444.33,77727,58254.87,54574.47,68252.61,64375.26,59098.12,65309.26,51133.82
146.0218_31.21,9657689.74,11359198.85,12287520.75,11336320.64,11200878.58,11554623.6,9463155.5,9514885.99,10767464.7,11379298.58,11339017.73,10459772.16,11514555.78,10637281.77,9834887.86,10445204.33,9459413.02,12929304.28,10813704.16,11865690.67,10749098.4,10281965.8,9948115.66,11674998.4,9933347.35,11513727.17,9978496.44,12404267.87,10100673.49,11109978.85,12829307.93,10826686.75,10657675.56,11249343.69,10655460.06,10091609.08,9651022.72,8951230.05,12588483.94,9551424.6,10577685.73,11272789.02,10659701.63,11660136.62,11434895.15,11023838.53,12376376,11191489.14,10655008.05,11132894.63,10942118.91,8981617.52,11171686.06,12516278.91,10181247.96,9792858.16,10583398.56,11330611.83,11548297.19,11327547.26,10753796.18,9324714.92,10659567.76,11295625.71,11908687.58,10253358.52,9205764.76,11138626.78,10808592.34,12258438.46,11237546.11,10860534.86,10021607.42,13214275.86,9077372.36,11286538.89,11269888.82,9655374.65
275.1495_13.1,61182.51,47407.64,51064.44,64783.3,45395.5,63857.89,28603.67,63720.16,58940.55,47992.16,36660.57,41031.31,58448.11,47392.34,38944,50725.27,46563.29,71725.6,54093,58867.43,53504.78,40050.71,51861.38,57958.92,54039.65,62649.28,34463.52,45246.82,68969.66,53250.97,68562.38,68222.03,44612.75,48900.18,45355.29,40924.8,51763.06,49984.64,60379.24,54918.29,40970.07,62818.35,46414.52,57299.12,56875.6,44978.16,65713.11,53054.52,50108.65,53416.25,58777.74,23911.42,62809.2,60692.23,59652.14,49253.59,50070.2,62482.52,58706.84,52245.47,57041.56,55869.32,74121.98,36683.39,50524.35,47604.59,39762.08,57552.41,53006.32,61165.62,67132.5,45828.07,35425.64,47358.6,35889.96,49256.23,49668.29,37598.21
169.0858_11.63,1082407.54,469690.46,379236.04,813561.27,954849.29,507090.68,268763.1,343030.18,1204767.95,333513.09,508825.99,751332.62,422772.37,255010.64,1844402.7,328363.84,244715.89,421975.32,726263.06,1969669.61,986590.76,960937.93,850723.74,550258.8,818639.05,751717.61,924818.67,1924701.24,391446.6,728723.18,640506.99,1005096.74,1514202.72,683928.44,403524.64,514877.54,278879.17,1042376.21,369359.98,1706300.38,643250.82,825226.61,613848.3,307846.97,1184514.28,342489.06,969617.86,476173.33,1982754.28,655877.9,756342.23,191445.54,369133.14,495715.42,683769.16,489033.88,364269.04,2315635,676100.44,461228.37,979900.46,585025.42,675084.18,309956.23,790743.48,859085.61,257817.26,876892.23,326506.98,1775027.6,680245.46,377456.82,1883800.1,368212.48,295083.06,290570.71,589243.65,201632.59
123.9909_9.19,61648.01,53566.91,85012.35,61266.57,72039.06,78869.32,58035.58,66932.43,59360.4,46598.35,37653.92,60087.89,79350.92,59554.45,60141.35,41627.67,68633.23,63053.91,60990.87,77574.99,62740.8,51219.2,67064.78,85833.01,67951.12,30621.69,52270.06,53171.55,55946.19,51997.33,57976.59,73533.58,51717.1,73822.56,71614.45,59059.34,61079.8,52446.67,67662.31,55739.93,61872.82,61446.39,69679.04,50056.61,63363.18,52981.3,59501.19,58327.03,65141.62,61163.68,77699.05,55547.76,75213.21,85038.27,52593.99,43692.73,56562.48,90680.06,65281.53,77361.17,70300.34,67635.1,61874.86,70054.52,70769.17,52517.05,44423.97,62332.67,71047.85,63138.59,72371.83,33761.18,58380.37,36190.53,62024.5,59867.65,39609.07,51135.46
118.0099_16.76,146284.45,279149.74,35828.92,33039.86,33291.92,48335.24,50304.75,49104.89,121981.71,43989.79,104962.52,66936.48,60067.64,67607.4,38262.71,45433.91,36086.71,75599.66,96588.1,50163.93,78404.39,71631.51,49360.32,66762.88,81773.57,105251.36,48007.72,52081.27,58086.59,56966.64,49300.51,50239.63,40326.39,40553.22,41820.1,57557.11,64959.89,32751.81,53217.36,30843.98,49993.73,52048.97,63138.85,60626.57,51674.77,179486.69,65035.87,39841.36,28434.31,59111.6,82441.69,36542.86,41765.95,53633.86,67067.01,57085.47,102335.2,59357.03,47377.64,102139.68,73171,34293.68,40377.41,157026.7,212455.73,54425.07,47403.21,33216.34,84684.22,133083.38,38029.08,47459.75,37183.6,52218.1,73280.9,109315.41,28547.78,41768.48
119.0577_15.46,4743651.76,5192731.19,5569230.24,6518203.23,5647112.03,5411737.49,2781538.09,6108116.33,5491670.79,4318984.74,4378078.11,5553635.86,5728008.46,3468006.4,4567254.75,4092066.71,2886197.39,5332076.73,6089077.47,5581794.28,4742974.09,4587756.65,4144044.33,4594452.28,5229660.21,6593490.84,3457170.65,5987615.8,5953748.92,5491364.2,5982577.83,6729199.68,3789825.73,5632425.59,5908268.17,4071570.08,5606730.47,3651636.38,5338577.95,4055713.86,4702826.81,5044436.12,5541643.08,6831375.7,5613948.59,4058405.03,6396794.24,4973416.19,4027729.79,5459627.85,8200058.22,4064653.72,6535120.66,6102723.4,3504603.84,4595440.08,3996174.02,6398564.77,5578724.54,5319455.01,5235084.16,4272237.16,7638588.47,5261623.23,6162407.14,6468789.15,4626549.06,3408924.23,5857710.97,5534413.16,5052825.27,3321123.62,3777128.75,3955524.57,2950015.79,4605121.97,4359765.03,4630157.77
221.0937_30.76,96070.92,144399.24,250309.05,130334.07,123763.22,169499.74,117618.19,106215.28,129240.12,218957.37,141036.35,178422.07,277271.54,117599.71,107029.02,121288.1,99659.95,135397,103777.46,209867.41,95419.36,216083.52,100745.57,241123.28,159889.66,152649.38,95638.72,119121.71,121956.14,143993.2,173249.54,155201.76,64243.12,149144.24,190193.21,140966.44,136852.78,89024.54,161283.2,101381.45,126995.97,335224.22,225322.86,108122.35,145644.81,102611.82,145351,208709.62,115363.21,207097.37,163017.95,98252.06,105569.81,207886.11,112062.42,103112.09,75695.19,271699.44,117932.17,145412.7,126651.12,124998.73,139986.76,166386.88,140028.52,174807.29,106050.65,92663.93,130705.67,117421.15,271314.01,153189.67,140501.99,116475.13,96221.61,111931.73,188236.31,119057.91
115.0639_10.7,498560.89,551451.3,624876.43,570250.71,418565.34,633637.48,430730.59,458624.32,520017.43,503019.56,412213.04,692147.2,661941.71,513315.27,506093.53,554203.8,337968.59,392756.09,412265.52,488232.24,333901.43,492314.11,606608.11,491542.27,606227.21,696256.31,333160.28,730937.67,423218.16,601883.48,768902.39,694662.53,260435.47,436840.97,556626.23,639145.28,737868.1,484060.35,936829.53,687177.33,516030.39,555241.18,767387.55,399527.78,472126.28,368772.85,863369.43,561662.59,390279.67,731860.49,522333.95,255701.35,540583.28,494510.02,489705.1,352824.61,327359.45,566443.66,555900.22,524694.36,375928.67,677194.63,496200.63,531704.34,759283.02,593839.72,524499.05,508019.18,685474.72,425718.43,742532.01,572380.12,514877.44,528015.73,196546.55,632746.67,700751.91,458416.62
